,category,title,press,content,period
0,정치,"윤석열 선대위, '김병준 원톱'..'딸 특별채용' 김성태 뇌관",KBS ,"
                        안다영 기자 (browneyes@kbs.co.kr)
                    ", 2021.11.26
1,정치,"이재명 ""호남 없으면 민주당 없다""..'데이트폭력' 표현 사과",KBS ,"
                        문예슬 기자 (moonster@kbs.co.kr)
                    ", 2021.11.26
2,정치,"""행정시마다 동일 사업 책정 예산 제각각",KBS ,"
                        [KBS 제주]제주시와 서귀포시가 같은 사업에 대해 가격과 예산과목을 각각 다르게 산정해 개선이 필요하다는 지적이 제기됐습니다. 제주도의회 농수축경제위원회 김용범...
                    ", 2021.11.26
3,정치,'선거법 위반 혐의' 박형준 시장 첫 공판..팽팽한 공방,KBS ,"
                        [KBS 부산] [앵커] 공직선거법 위반 혐의로 재판에 넘겨진 박형준 부산시장이 처음 법정에 출석했습니다. 이명박 정부 시절 청와대에 근무하며 국정원을 통해 박 시장이...
                    ", 2021.11.26
4,정치,"김동연 ""영호남 지지 받는 충청 대통령 나와야 할 때""",KBS ,"
                        [KBS 대전]제3지대 대권 주자인 김동연 전 경제부총리는 오늘(26일) 충남도청에서 기자간담회를 열고 ""영남과 호남의 지지를 받는 '충청 대통령'이 나와야 할 때""라며 ...
                    ", 2021.11.26
5,정치,"민주당, 탈당 호남 원로 영입 본격화..정동영 복당 가능성",KBS ,"
                        [KBS 전주]내년 대선을 앞두고 새롭게 진용을 꾸리고 있는 민주당 선대위가 여권 대통합을 위해 당을 떠난 호남 지역 원로들에 대한 영입 논의를 본격화하고 있습니다. ...
                    ", 2021.11.26
6,정치,이재명 호남 승부수..4박 5일간 호남행,KBS ,"
                        [KBS 광주] [앵커] 이재명 더불어민주당 대선후보가 텃밭인 호남 민심 공략을 위한 4박 5일간의 행보에 나섰습니다. 이 후보는 반성과 쇄신을 약속하며 호남이 힘을 모...
                    ", 2021.11.26
7,정치,"윤석열 선대위, 김병준 '원톱'..'딸 특별채용' 김성태 뇌관",KBS ,"
                        [앵커] 김종인 전 비대위원장 자리를 비워 놓고 선대위를 가동한 국민의힘에선 새로운 국면이 전개되고 있습니다. 김종인-윤석열 갈등의 중심에 있던 김병준 상임선대위...
                    ", 2021.11.26
8,정치,"이재명 ""호남 없으면 민주당 없다""..'데이트폭력' 표현 사과",KBS ,"
                        [앵커] 정치권 소식입니다. 주말마다 지역을 찾는 민주당 이재명 후보가 오늘(26일) 호남을 방문했습니다. 쇄신과 반성을 내걸고 있는 이 후보는 ""호남 없이 민주당은 ...
                    ", 2021.11.26
9,정치,"[주진우 라이브] 장혜영 ""윤석열 후보님, 김건희씨에 대한 여성 차별적 언어폭력도 표현의 자유인가요?""",KBS ,"
                        =======================================================인터뷰 자료의 저작권은 KBS라디오에 있습니다. 전문 게재나 인터뷰 인용 보도 시, 아래와 같이 채널명과 정...
                    ", 2021.11.26
10,정치,"김 총리 ""글로벌 백신 공급망 강화해야..한국, 백신허브 될 것""",KBS ,"
                        김부겸 국무총리는 ""코로나19로부터의 신속하고 온전한 회복을 위해 글로벌 백신 공급망을 강화해야 한다""고 말했습니다. 김 총리는 오늘(26일) 화상으로 개최된 제13차...
                    ", 2021.11.26
11,정치,"[주진우 라이브] 리얼미터 이택수 ""다음 주 이재명 '골든크로스' 나타나면 국힘 사람들 바로 김종인 찾아갈 것""",KBS ,"
                        =======================================================인터뷰 자료의 저작권은 KBS라디오에 있습니다. 전문 게재나 인터뷰 인용 보도 시, 아래와 같이 채널명과 정...
                    ", 2021.11.26
12,정치,"이재명 ""민주당이 호남 기대 못 미치면 무한책임질 것""",KBS ,"
                        [KBS 광주]전남을 방문한 이재명 민주당 대선 후보가 민주당이 기대만큼 못 하고 있다고 밝혔습니다. 이 후보는 목포 동부시장을 방문한 자리에서 즉석 연설을 통해 “...
                    ", 2021.11.26
