,category,title,press,content,period
19,정치,軍 내 확진자 19명 추가..누적 확진 군인 24%가 돌파감염,YTN ,"
                        오늘 군 내 코로나19 확진자가 19명 늘어 누적 확진자가 2,264명으로 집계됐습니다. 신규 확진자는 서울, 부산, 강원도 춘천, 원주, 철원, 경기도 고양, 평택, 파주 등...
                    ", 2021.11.26
20,정치,"[단독] 尹, 직접 청년위원장 맡는다..선대위 산하 청년본부 신설",YTN ,"
                        국민의힘 윤석열 대선후보가 2030 청년층 공략을 위한 후보 직속의 청년위원회를 꾸리고, 직접 위원장을 맡을 것으로 YTN 취재 결과 확인됐습니다. 앞서 김종인 전 비상...
                    ", 2021.11.26
21,정치,"김 총리 ""일상 후퇴 안 돼..미접종자 치료비 자부담 검토""",YTN ,"
                        김부겸 국무총리는 단계적 일상회복 전환 이후 코로나19 확진자가 급증하는 것과 관련해 '후퇴 카드를 쓰긴 어렵다'고 밝혔습니다. 김 총리는 오늘 출입기자단과의 간담...
                    ", 2021.11.26
22,정치,"[뉴스큐] 김병준, 선대위 사퇴설 일축..이재명, 호남행",YTN ,"
                        ■ 진행 : 김영수 앵커 ■ 출연 : 최진 / 대통령리더십연구원장 * 아래 텍스트는 실제 방송 내용과 차이가 있을 수 있으니 보다 정확한 내용은 방송로 확인하시기 바랍...
                    ", 2021.11.26
23,정치,"이재명, 조카 '교제 살인' 변호 거듭 사과..""헤아릴 수 없는 고통""",YTN ,"
                        민주당 이재명 대선 후보가 이별을 통보한 여자친구와 그 모친을 살해한 자신의 조카를 과거 변론한 데 대해 다시 한 번 사과했습니다. 이 후보는 오늘(26일) SNS에 글...
                    ", 2021.11.26
24,정치,"이재명 ""변호사비 대납 의혹 사실이면 날 구속해야""",YTN ,"
                        더불어민주당 이재명 대선 후보는 지난해 공직선거법 사건 재판을 둘러싸고 제기된 변호사비 대납 의혹과 관련해 변호사비를 불법으로 받았다면 자신을 구속하면 된다고...
                    ", 2021.11.26
25,정치,한·중 경제공동위 30일 개최..요소수 사태 등 논의 주목,YTN ,"
                        공급망 재편 등을 둘러싸고 미·중 경쟁이 본격화하는 가운데 한국과 중국의 포괄적 경제협력 대화체인 한중 경제공동위원회가 오는 30일 화상으로 열립니다. 양측 수석...
                    ", 2021.11.26
26,정치,[뉴스큐] 김병준 전면에 선 국민의힘..설 곳 잃은 김종인?,YTN ,"
                        ■ 진행 : 김영수 앵커 ■ 출연 : 이준석 / 국민의힘 대표 * 아래 텍스트는 실제 방송 내용과 차이가 있을 수 있으니 보다 정확한 내용은 방송로 확인하시기 바랍니다. ...
                    ", 2021.11.26
27,정치,"민주당 ""'특혜채용 혐의' 김성태 중용은 '윤로남불'""",YTN ,"
                        민주당은 딸의 KT 특혜 채용 뇌물 혐의로 재판을 받는 김성태 전 국민의힘 의원이 당연직으로서 국민의힘 선거대책위원회 직능총괄본부장을 맡는 건 청년 절규를 외면하...
                    ", 2021.11.26
28,정치,"문 대통령, 오는 29일 코로나19 특별방역점검회의 주재",YTN ,"
                        단계적 일상회복 전환 후 일일 확진자 수와 위중증 환자가 급증한 가운데, 문재인 대통령이 코로나19 대응 특별방역점검회의를 소집합니다. 문 대통령은 오는 29일 청와...
                    ", 2021.11.26
29,정치,윤석열 42%·이재명 39.8%..오차 범위 안 접전,YTN ,"
                        국민의힘 윤석열 후보와 더불어민주당 이재명 후보가 내년 대선 다자대결 구도에서 오차범위 안 접전을 벌인다는 여론조사 결과가 나왔습니다. 한국사회여론연구소가 헤...
                    ", 2021.11.26
30,정치,"이재명, 호남 '집토끼 다잡기' 행보..'윤석열 선대위' 본격 가동",YTN ,"
                        [앵커] 당 혁신 작업에 속도를 내고 있는 민주당 이재명 대선 후보가 오늘부터 3박 4일 동안 호남을 찾아 지지층 결집에 나섰습니다. 김종인 전 위원장 자리를 비워둔 ...
                    ", 2021.11.26
31,정치,"[더뉴스] 이재명, 호남 다지기..윤석열, '김병준 카드' 선회?",YTN ,"
                        ■ 진행 : 김정아 앵커 ■ 출연 : 고민정 / 더불어민주당 의원, 박수영 / 국민의힘 의원 * 아래 텍스트는 실제 방송 내용과 차이가 있을 수 있으니 보다 정확한 내용은 ...
                    ", 2021.11.26
32,정치,[영상] 민주당 '매타버스'는 호남으로..국민의힘 선대위는 개문발차?,YTN ,"
                        [영상] 민주당 '매타버스'는 호남으로…국민의힘 선대위는 개문발차? YTN 염혜원 (hyewon@ytn.co.kr) [저작권자(c) YTN & YTN plus 무단전재 및 재배포 금지]
                    ", 2021.11.26
33,정치,"외교부 ""日 터무니없는 분쟁화 노력에 논평할 가치 못 느껴""",YTN ,"
                        김창룡 경찰청장의 최근 독도 방문을 놓고 일본 정부와 집권 여당 자민당이 강경 대응을 시사한 데 대해 우리 외교부는 ""일본 측의 터무니없는 분쟁화 시도""라고 평가하...
                    ", 2021.11.26
34,정치,"국민의힘 ""이재명, 살인범 변호하며 심신미약 방패 삼아""",YTN ,"
                        국민의힘은 민주당 이재명 대선 후보가 살인을 저지른 조카 사건과 결별 후 전 여자친구를 살해한 사건을 변호하면서 자신이 비판하던 감형용 심신미약을 방패로 썼다고...
                    ", 2021.11.26
35,정치,"이재명 ""호남이 안 도와주면 과거 시대로 회귀""",YTN ,"
                        더불어민주당 이재명 대선 후보는 내년 대선에서 호남이 도와주지 않으면 복수혈전에 미쳐있는 세력들이 국민 삶이 아니라 자신들의 이익을 위해 권력을 사용하는 시대...
                    ", 2021.11.26
36,정치,"통일부 ""이산가족 상봉, 정치일정 따라 완급 조절할 일 아냐""",YTN ,"
                        통일부는 이인영 장관이 추진하겠다고 밝힌 내년 설 이산가족 상봉이 대선용 이벤트로 비칠 수 있다는 일각의 주장에 대해 이산가족 상봉은 국내 정치일정에 따라 속도...
                    ", 2021.11.26
37,정치,"이재명 ""조카 데이트 폭력 사건, 가슴 아픈일이고 다시 한번 사과드린다""",YTN ,"
                        [앵커] 전남 신안군 섬마을 주민들과 만나'닥터헬기' 도입 문제를 논의하기도 했는데요. 이 후보 현장 발언 직접 들어보겠습니다. [이재명 / 더불어민주당 대선후보] 거...
                    ", 2021.11.26
38,정치,"문 대통령, 국가정보원 1차장 박선원·2차장 천세영 내정",YTN ,"
                        문재인 대통령이 국가정보원 제1차장에 박선원 국가정보원 기획조정실장, 제2차장에 천세영 국가정보원 대공수사국장,  기획조정실장에 노은채 국가정보원장 외교안보특...
                    ", 2021.11.26
39,정치,"윤석열 ""김병준 역할 조정 없을 듯""..김종인 영입도 계속 여지",YTN ,"
                        국민의힘 윤석열 대선 후보는 김종인 전 위원장의 사실상 합류 거부로 거론됐던 김병준 상임 선대위원장의 역할 조정 여부에 대해 조정이 없을 거라고 답했습니다. 윤석...
                    ", 2021.11.26
40,정치,"DMZ 평화경제 국제포럼 개최..""남북 합의 존중 노력""",YTN ,"
                        DMZ 접경지역에서의 남북협력 방안과 지자체의 역할 등을 논의하는 DMZ 평화경제 국제포럼이 오늘 강원도 고성에서 열렸습니다. 이인영 통일부 장관은 기조연설에서 DMZ...
                    ", 2021.11.26
41,정치,"심상정 ""안철수 조만간 만날 것..김동연도 만날 생각""",YTN ,"
                        정의당 심상정 대선 후보는 국민의당 안철수 후보와 '제3 지대' 공조 논의와 관련해 조만간 뵙고 말씀을 나눌 예정이라고 말했습니다. 심 후보는 YTN 라디오 인터뷰에서...
                    ", 2021.11.26
42,정치,"[속보] 문 대통령, 국가정보원 1차장 박선원·2차장 천세영 임명",YTN ,"
                        문 대통령, 국가정보원 1차장 박선원·2차장 천세영 내정 ◇ 자세한 뉴스가 곧 이어집니다. YTN 나연수 (ysna@ytn.co.kr) [저작권자(c) YTN & YTN plus 무단전재 및 재...
                    ", 2021.11.26
43,정치,"윤호중 ""극복할 것은 우리 자신..이재명과 환골탈태""",YTN ,"
                        더불어민주당 윤호중 원내대표는 이번 선거에서 극복해야 할 것은 자신들이라며 이재명 대선 후보와 함께 환골탈태하겠다고 밝혔습니다. 윤 원내대표는 서울 여의도 중...
                    ", 2021.11.26
44,정치,"윤석열 ""홍준표 인기 비결은 귀여워서"" 답변에 홍준표 '한 마디'",YTN ,"
                        윤석열 국민의힘 대선후보가 홍준표 의원의 인기 비결에 대해 ""귀여운 모습""이라고 답변하자 홍준표 의원이 불쾌함을 표시했다. 25일, 서울대에서 강연한 윤 후보는 홍 ...
                    ", 2021.11.26
45,정치,"이재명, 호남 '집토끼 다잡기' 행보..'윤석열 선대위' 본격 가동",YTN ,"
                        [앵커] 당 혁신 작업에 속도를 내고 있는 민주당 이재명 대선 후보가 오늘부터 3박 4일 동안 호남을 찾아 지지층 결집에 나섰습니다. 김종인 전 위원장 이름은 비워둔 ...
                    ", 2021.11.26
46,정치,"[뉴스앤이슈] 이재명 '호남 집토끼' 잡기 시작..김병준 ""열심히 尹 도울 것""",YTN ,"
                        ■ 진행 : 강진원 앵커 ■ 출연 : 현근택 / 더불어민주당 선대위 대변인, 김근식 / 전 윤석열 캠프 비전전략실장 * 아래 텍스트는 실제 방송 내용과 차이가 있을 수 있...
                    ", 2021.11.26
47,정치,"윤석열, 주한 일본대사 접견..""한일관계 개선 당부""",YTN ,"
                        국민의힘 윤석열 대선 후보는 아이보시 고이치 주한 일본대사를 만나 한일관계 개선을 당부했습니다. 윤 후보는 오늘 오전 서울 여의도 국민의힘 당사에서 일본대사를 ...
                    ", 2021.11.26
48,정치,"[영상] 변신은 나의 힘, 양당 후보 변신 시작",YTN ,"
                        [영상] 변신의 나의 힘, 양당 후보 변신 시작 YTN 정민성 (yjq07@ytn.co.kr) [저작권자(c) YTN & YTN plus 무단전재 및 재배포 금지]
                    ", 2021.11.26
49,정치,"[현장영상] 윤석열 ""김종인 관해 말하는 게 지금 상황에서 바람직하지 않아""",YTN ,"
                        [앵커] 국민의힘 윤석열 대선 후보가 조금 전 주한 일본 대사를 접견해 한일 관계에 대한 의견을 나눴습니다. 잠시 뒤에는 당 소속 상임위원장들과 오찬을 이어가는데요...
                    ", 2021.11.26
50,정치,"김종인, 총괄 선대위원장 아예 고려 안 하느냐 질문에 '끄덕'",YTN ,"
                        김종인 전 국민의힘 비상대책위원장은 윤석열 후보의 총괄 선거대책위원장직을 맡을 뜻이 없음을 재확인했습니다. 김종인 전 위원장은 오늘(26일) 김병준 상임 선대위원...
                    ", 2021.11.26
51,정치,"김 총리 ""2050년까지 100% 청정수소 공급""",YTN ,"
                        김부겸 국무총리는 오는 2050년까지 모든 수소를 환경오염 없이 생산되는 청정수소로 공급하고 전국의 수소 인프라를 단계적으로 늘려나가겠다고 밝혔습니다. 정부는 오...
                    ", 2021.11.26
52,정치,"김병준 상임선대위원장 ""당사에 출근해 역할 하겠다""",YTN ,"
                        국민의힘 윤석열 후보 선거대책위원회 김병준 상임선대위원장이 이제 당사에 출근해 역할을 하겠다고 밝혔습니다. 김병준 위원장은 오늘(26일) 오전 윤석열 후보와 비공...
                    ", 2021.11.26
53,정치,"민주당 ""취업비리 끝판왕 김성태 임명한 건 20·30 모욕""",YTN ,"
                        더불어민주당은 국민의힘이 취업비리 끝판왕인 김성태 전 의원을 선거대책위원회 직능총괄본부장에 임명한 건 공정한 경쟁을 통해 취업과 정규직에 도전하는 모든 20·3...
                    ", 2021.11.26
54,정치,중앙재난안전대책본부 브리핑 (11월 26일),YTN ,"
                        [이기일 / 중앙재난안전대책본부 제1통제관] 중대본 제1통제관 이기일입니다. 11월 26일 중대본 정례브리핑을 시작하도록 하겠습니다. 정부는 어제 일상회복지원회의를 ...
                    ", 2021.11.26
55,정치,"이재명, 호남 '집토끼 다지기' 행보..윤석열, 선대위 본격 가동",YTN ,"
                        [앵커] 당 혁신 작업에 속도를 내고 있는 민주당 이재명 대선 후보가 오늘부터 3박 4일 동안 호남을 찾아 지지층 결집에 나섭니다. 김종인 전 위원장 이름은 비워둔 채...
                    ", 2021.11.26
56,정치,"""국민 절반 이상 베이징올림픽 계기 남북정상회담 불가능""",YTN ,"
                        우리 국민의 절반 이상은 베이징올림픽을 계기로 한 남북정상회담이 불가능하다고 생각하는 것으로 나타났습니다. 민주평화통일자문회의가 지난 20일과 21일 전국의 성...
                    ", 2021.11.26
57,정치,"이재명 ""전기차 생산 늘리도록 보조금 대폭 확대""",YTN ,"
                        더불어민주당 이재명 대선 후보는 전기차 보조금 대상을 대폭 확대하겠다고 공약했습니다. 이 후보는 SNS에서 전기차 보급에 가장 큰 걸림돌은 높은 차량 가격과 충전 ...
                    ", 2021.11.26
58,정치,[영상] 전두환이 사죄했다는데..,YTN ,"
                        [민정기 / 전 청와대 공보비서관 (2021년 11월 23일) : 광주 피해자들이나 유족에 대해서 사죄하라는 뜻이 없느냐 하는 거는 그동안 기회 있을 때마다 미안하다는 뜻을 ...
                    ", 2021.11.26
59,정치,"송영길 ""3·4선 의원 하방..재선 의원 전면 내세워 속도감""",YTN ,"
                        더불어민주당 송영길 대표는 선거대책위원회 쇄신 방안과 관련해 3선, 4선 의원은 하방해 지역을 뛰게 하고 재선 의원을 전면에 내세워 속도감 있게 끌어가겠다고 밝혔...
                    ", 2021.11.26
60,정치,"윤석열 ""탈원전, 문재인 정부 무지가 부른 재앙""",YTN ,"
                        국민의힘 윤석열 대선 후보는 탈원전은 문재인 정부의 무지가 부른 재앙이라며 전면 재검토를 촉구했습니다. 윤 후보는 오늘(26일) SNS를 통해 정부가 탈원전에 따른 손...
                    ", 2021.11.26
61,정치,"김 총리 ""남북, 보건·산림협력 문제부터 풀어나가야""",YTN ,"
                        김부겸 국무총리는 지금은 남북이 보건의료협력, 산림협력과 같이 서로에게 이익이 되고 누구도 반대할 수 없는 문제부터 차근차근 풀어나가야 할 때라고 강조했습니다....
                    ", 2021.11.26
62,정치,"[황출새] 심상정 ""이준석 아주 감이 빠른 분, 제3의 물결 세찰 거란 것 간파""",YTN ,"
                        YTN라디오(FM 94.5) [출발 새아침] □ 방송일시 : 2021년 11월 26일 (금요일) □ 진행 : 방송인 김제동  □ 출연자 : 심상정 정의당 대선 후보 -거대양당이 선대위 두...
                    ", 2021.11.26
63,정치,"이준석 ""尹 솔로몬 재판처럼 김종인-김병준 중 선택해야""",YTN ,"
                        국민의힘 이준석 대표는 윤석열 후보가 솔로몬의 재판처럼 김종인 총괄 선대위원장과 김병준 상임선대위원장, 두 사람 가운데 선택을 해야 할 거라고 분석했습니다. 이 ...
                    ", 2021.11.26
64,정치,"국민의힘 ""이재명 눈물의 반성 쇼..쇄신보다 감성팔이""",YTN ,"
                        국민의힘은 더불어민주당 이재명 대선 후보가 쇄신보다 감성팔이에 매진하고 있다고 맹비난했습니다. 김기현 원내대표는 원내대책회의에서 이재명 후보가 눈물의 반성 ...
                    ", 2021.11.26
65,정치,"이재명, 호남 '집토끼 다잡기' 행보..윤석열, 선대위 세부 구성 주력",YTN ,"
                        [앵커] 당 혁신 작업에 속도를 내고 있는 민주당 이재명 대선 후보가 오늘부터 3박 4일 동안 호남을 찾아 지지층 결집에 나섭니다. 김종인 전 위원장 이름은 비워둔 채...
                    ", 2021.11.26
66,정치,"김기현 ""與 윤석열 고발, 정치공작..공수처에도 경고""",YTN ,"
                        국민의힘 김기현 원내대표는 더불어민주당이 고발 사주 의혹과 관련해 윤석열 후보를 고위공직자범죄수사처에 고발한 것은 정치공작이라고 비판했습니다. 김 원내대표는...
                    ", 2021.11.26
67,정치,'흑발도 쇄신?' 이재명..윤석열도 이미지 변신 중,YTN ,"
                        ■ 진행 : 김선영 앵커, 김대근 앵커 ■ 출연 : 이종훈 / 정치평론가 * 아래 텍스트는 실제 방송 내용과 차이가 있을 수 있으니 보다 정확한 내용은 방송로 확인하시기 ...
                    ", 2021.11.26
68,정치,[자막뉴스] 이재명 '고액 후원' 논란..공개된 명단 보니,YTN ,"
                        민주당 이재명 대선 후보가 당 경선 과정에서 받은 후원금 내역입니다. 논란이 된 건 5백만 원 이상 낸 고액 후원자 명단, 과거 이 후보의 공직선거법 위반 혐의 재판에...
                    ", 2021.11.26
69,정치,[15초뉴스] 70여 년간 다리 펴지 못한 이등병..이젠 편히 쉬세요,YTN ,"
                        6·25 전쟁 당시 중부 전선의 격전지 강원도 철원 비무장지대 백마고지 정상에서 총을 겨누는 자세 그대로인 이등병의 유해 발견 구멍 뚫린 방탄모와 탄피 치열했던 전...
                    ", 2021.11.26
70,정치,"[황출새] 전재수 ""김종인에 안 좋은 기억"", 조해진 ""2030 여성 전면에 세워야""",YTN ,"
                        YTN라디오(FM 94.5) [출발 새아침] □ 방송일시 : 2021년 11월 26일 (금요일) □ 진행 : 방송인 김제동 □ 출연자 : 전재수 더불어민주당 의원, 조해진 국민의힘 의원 ...
                    ", 2021.11.26
71,정치,"[황출새]김제동, 이준석 면전에서 ""저 싫어하죠?""",YTN ,"
                        YTN라디오(FM 94.5) [출발 새아침] □ 방송일시 : 2021년 11월 26일 (금요일) □ 진행 : 방송인 김제동  □ 출연자 : 이준석 국민의힘 대표 -선대위 자리싸움할 게 아...
                    ", 2021.11.26
72,정치,11월 공직자 수시재산 공개..김대진 한예종 총장 158억 신고,YTN ,"
                        지난 8월 임용된 재산공개 대상 고위공직자 가운데 김대진 한국예술종합학교 총장이 158억 원으로 가장 많은 재산을 등록했습니다. 정부공직자윤리위원회가 공개한 '11...
                    ", 2021.11.26
73,정치,11월 공직자 수시재산 공개..김대진 한예종 총장 158억 신고,YTN ,"
                        지난 8월 임용된 재산공개 대상 고위공직자 가운데 김대진 한국예술종합학교 총장이 158억 원으로 가장 많은 재산을 등록했습니다. 정부공직자윤리위원회가 공개한 '11...
                    ", 2021.11.26
74,정치,11월 공직자 수시재산 공개..김대진 한예종 총장 158억 신고,YTN ,"
                        지난 8월 임용된 재산공개 대상 고위공직자 가운데 김대진 한국예술종합학교 총장이 158억 원으로 가장 많은 재산을 등록했습니다. 정부공직자윤리위원회가 공개한 '11...
                    ", 2021.11.26
75,정치,조간 브리핑 (11월 26일),YTN ,"
                        민주당이 12월 정기국회에서 이재명 대선후보 표 입법의 드라이브를 강하게 걸고 있습니다. 부동산과 신산업, 노동과 복지 등 이른바 이재명 브랜드가 새겨진 법안들을 ...
                    ", 2021.11.26
76,정치,"국방부 ""군 인권보호관 설치 동의..적정한 권한 필요""",YTN ,"
                        시민단체들이 군 인권보호관 설치를 주장하고 있는 것과 관련해 국방부는 원칙적으로 동의한다고 밝혔습니다. 부승찬 국방부 대변인은 어제 정례 브리핑에서 장병들의 ...
                    ", 2021.11.26
77,정치,"文 ""차별금지법, 인권선진국 위해 넘어서야 할 과제""",YTN ,"
                        [앵커] 문재인 대통령은 20년 전 인권과 차별 금지에 관한 기본법을 만들지 못한 것을 지적하며 인권 선진국으로 나아가기 위해 반드시 넘어서야 할 과제라고 말했습니...
                    ", 2021.11.26
78,정치,"안철수 ""정의당과 이념 다르지만..사안별 협력 가능""",YTN ,"
                        국민의당 안철수 대선 후보는 정의당 심상정 후보와의 '제3 지대 연대'와 관련해 이념의 스펙트럼은 다르지만, 사안별로 협력하는 것은 충분히 가능하다고 밝혔습니다. ...
                    ", 2021.11.26
79,정치,"이재명, 5·18 피해자 조문..""역사 법정엔 시효 없어""",YTN ,"
                        더불어민주당 이재명 대선 후보가 전두환 씨 사망일에 극단적 선택으로 숨진 5·18 민주화 운동 유공자 이광영 씨의 빈소를 찾아 조문했습니다. 이 후보는 어젯밤 늦은 ...
                    ", 2021.11.26
80,정치,"홍준표 ""80이 넘은 노정객 두고 여야 쟁탈전 벌어져""",YTN ,"
                        국민의힘 홍준표 의원이 김종인 전 위원장을 겨냥해 여야를 넘나드는 여든이 넘은 노정객을 두고 여야가 쟁탈전을 벌이는 웃지 못할 사건이 벌어지고 있다고 지적했습니...
                    ", 2021.11.26
81,정치,"이재명, '매타버스' 타고 3박 4일 호남행..지지층 결집",YTN ,"
                        민주당 이재명 대선 후보가 매주 타는 민생 버스, '매타버스'를 타고 오늘(26일)부터 3박 4일 동안 민주당 텃밭인 호남을 찾습니다. 이 후보는 첫날인 오늘 목포의 동부...
                    ", 2021.11.26
82,정치,"윤석열, 주한 일본대사 접견..선대위 세부 구성 주력",YTN ,"
                        국민의힘 윤석열 대선 후보는 오늘(26일) 주한 일본대사와 만나 외교 행보를 이어갑니다. 윤 후보는 오늘 오전 11시, 국민의힘 당사에서 아이보시 고이치 주한 일본대사...
                    ", 2021.11.26
83,정치,"文, 고 이예람 중사 부모 만나..정치권 ""성폭력 엄벌""",YTN ,"
                        [앵커] 문재인 대통령이 성추행 2차 피해를 호소하며 극단적인 선택을 한 고 이예람 공군 중사의 부모와 만나 특검 요구를 잘 살펴보겠다고 말했습니다. 여성 폭력 추방...
                    ", 2021.11.25
84,정치,[나이트포커스] 다자 대결 윤석열 35%·이재명 32% (전국지표조사),YTN ,"
                        ■ 진행 : 이광연 앵커 ■ 출연 : 김민하 / 시사평론가, 김수민 / 시사평론가 * 아래 텍스트는 실제 방송 내용과 차이가 있을 수 있으니 보다 정확한 내용은 방송으로 ...
                    ", 2021.11.25
85,정치,[나이트포커스] 이재명-윤석열 '이미지 쇄신' 경쟁,YTN ,"
                        ■ 진행 : 이광연 앵커 ■ 출연 : 김민하 / 시사평론가, 김수민 / 시사평론가 * 아래 텍스트는 실제 방송 내용과 차이가 있을 수 있으니 보다 정확한 내용은 방송으로 ...
                    ", 2021.11.25
86,정치,"민주당, 차별금지법 공론화 착수..""실질적 평등에 최선""",YTN ,"
                        더불어민주당이 당 차원에서 처음으로 평등법, 이른바 '차별금지법'에 대한 토론회를 열고 공론화 작업에 착수했습니다. 민주당은 오늘(25일) 국회에서 당 정책위원회 ...
                    ", 2021.11.25
